car_id,vehicle_age,km_driven,seller_type
8013,3,35000,Individual
8014,4,80000,Individual
8015,4,70000,Individual
8016,3,35000,Individual
8017,5,90000,Individual
8018,3,11000,Individual
8019,4,30000,Individual
8020,5,60000,Individual
8021,5,110000,Individual
8022,5,52000,Individual
8023,4,26000,Individual
8024,5,20000,Individual
8025,2,120000,Individual
8026,5,60000,Individual
8027,4,160000,Individual
8028,3,80000,Individual
8029,4,55000,Individual
8030,3,50000,Individual
8031,3,45000,Individual
8032,5,80000,Individual
8033,3,40000,Individual
8034,4,40000,Individual
8035,5,75000,Individual
8036,2,40000,Individual
8037,3,64000,Individual
8038,4,15000,Individual
8039,4,80000,Individual
8040,2,30000,Individual
8041,4,70000,Individual
8042,4,26426,Individual
8043,5,100000,Individual
8044,4,70000,Individual
8045,4,78000,Individual
8046,4,55000,Individual
8047,5,120000,Individual
8048,4,100000,Individual
8049,2,40000,Individual
8050,3,50000,Individual
8051,4,25000,Individual
8052,5,40000,Individual
8053,2,25000,Individual
8054,4,90000,Individual
8055,3,40000,Individual
8056,4,100000,Individual
8057,5,80000,Individual
8058,4,80000,Individual
8059,5,50000,Individual
8060,4,60000,Individual
8061,2,15000,Individual
8062,5,63000,Individual
8063,3,40000,Individual
8064,4,70000,Individual
8065,3,15000,Individual
8066,5,52000,Individual
8067,5,120000,Individual
8068,4,35000,Individual
8069,5,120000,Individual
8070,5,40000,Individual
8071,3,60000,Individual
8072,3,22000,Individual
8073,5,66200,Individual
8074,2,20000,Individual
8075,3,30000,Individual
8076,3,25000,Individual
8077,2,15000,Individual
8078,3,40000,Individual
8079,4,90000,Individual
8080,4,40000,Individual
8081,3,20000,Individual
8082,1,50000,Individual
8083,3,20000,Individual
8084,5,50000,Individual
8085,3,30000,Individual
8086,3,30000,Individual
8087,5,20000,Individual
8088,5,90000,Individual
8089,4,70000,Individual
8090,4,30000,Individual
8091,5,47000,Individual
8092,5,26225,Trustmark Dealer
8093,2,12509,Trustmark Dealer
8094,3,20000,Dealer
8095,6,40876,Dealer
8096,5,34000,Dealer
8097,5,42000,Dealer
8098,5,49000,Dealer
8099,3,17843,Dealer
8100,2,21100,Dealer
8101,3,41000,Dealer
8102,5,47000,Dealer
8103,4,25000,Dealer
8104,2,8000,Dealer
8105,3,18000,Dealer
8106,4,21000,Dealer
8107,2,2200,Dealer
8108,2,18005,Dealer
8109,8,57000,Dealer
8110,4,53000,Dealer
8111,3,25000,Individual
8112,3,70000,Individual
8113,4,48000,Individual
8114,3,15000,Individual
8115,5,43031,Dealer
8116,4,51000,Dealer
8117,4,61462,Dealer
8118,3,22000,Dealer
8119,3,62000,Dealer
8120,4,71841,Dealer
8121,2,51000,Dealer
8122,4,48001,Dealer
8123,3,58363,Dealer
8124,5,98921,Dealer
8125,5,37895,Dealer
8126,5,45000,Dealer
8127,5,52000,Dealer
8128,5,60000,Dealer
8129,5,37859,Dealer
8130,3,10000,Dealer
8131,5,63000,Dealer
8132,3,73249,Dealer
8133,4,85000,Dealer
8134,4,39000,Dealer
8135,3,55000,Dealer
8136,6,77000,Dealer
8137,6,52000,Dealer
8138,6,51000,Dealer
8139,6,40000,Dealer
8140,6,51000,Dealer
8141,3,40000,Individual
8142,4,60000,Individual
8143,4,34000,Individual
8144,3,8400,Individual
8145,2,38000,Individual
8146,4,77000,Individual
8147,1,15000,Individual
8148,4,60000,Individual
8149,3,25000,Individual
8150,3,30000,Individual
8151,3,90000,Individual
8152,4,53000,Individual
8153,5,52500,Individual
8154,4,63000,Individual
8155,3,70000,Individual
8156,3,100000,Individual
8157,3,5000,Individual
8158,3,35000,Individual
8159,3,66000,Individual
8160,2,14000,Individual
8161,3,40000,Individual
8162,6,90000,Individual
8163,4,70000,Individual
8164,4,60000,Individual
8165,3,40000,Individual
8166,2,15000,Individual
8167,3,80000,Individual
8168,5,70000,Individual
8169,2,35000,Individual
8170,5,121054,Individual
8171,5,40000,Individual
8172,3,60000,Individual
8173,5,110000,Individual
8174,3,70000,Individual
8175,3,19800,Individual
8176,3,98000,Individual
8177,3,60000,Individual
8178,4,35000,Individual
8179,2,40000,Individual
8180,4,70000,Individual
8181,6,70000,Individual
8182,6,35000,Individual
8183,4,50000,Individual
8184,3,25000,Individual
8185,4,100000,Individual
8186,4,40000,Individual
8187,5,110000,Individual
8188,3,20000,Individual
8189,3,40000,Dealer
8190,4,30000,Dealer
8191,5,29484,Dealer
8192,5,34000,Dealer
8193,3,19000,Dealer
8194,3,15000,Dealer
8195,6,15000,Dealer
8196,4,32714,Dealer
8197,6,41000,Dealer
8198,3,14000,Dealer
8199,5,37000,Dealer
8200,2,7000,Dealer
8201,6,31298,Dealer
8202,5,22000,Dealer
8203,6,19570,Dealer
8204,3,31909,Dealer
8205,4,27826,Dealer
8206,6,50000,Dealer
8207,4,20000,Dealer
8208,4,14000,Dealer
8209,5,33980,Dealer
8210,4,26026,Dealer
8211,2,10597,Dealer
8212,6,39800,Dealer
8213,6,40569,Dealer
8214,5,84000,Dealer
8215,5,46858,Dealer
8216,3,32000,Dealer
8217,4,8048,Dealer
8218,3,14609,Dealer
8219,5,62510,Dealer
8220,5,72000,Dealer
8221,6,33066,Dealer
8222,5,13001,Dealer
8223,4,31000,Dealer
8224,2,9812,Dealer
8225,3,59000,Dealer
8226,4,34000,Dealer
8227,12,78435,Dealer
8228,6,31000,Dealer
8229,4,25428,Dealer
8230,5,48731,Dealer
8231,6,40000,Dealer
8232,4,31000,Dealer
8233,2,4065,Dealer
8234,6,64300,Dealer
8235,5,17012,Dealer
8236,4,26000,Dealer
8237,3,44503,Dealer
8238,5,32700,Dealer
8239,3,45178,Dealer
8240,5,40000,Dealer
8241,4,42000,Dealer
8242,4,34633,Dealer
8243,6,61000,Dealer
8244,4,525000,Dealer
8245,5,66000,Dealer
8246,3,45002,Dealer
8247,3,27032,Dealer
8248,4,57812,Dealer
8249,6,60000,Dealer
8250,4,20282,Dealer
8251,5,39000,Dealer
8252,3,4740,Dealer
8253,5,39540,Dealer
8254,6,31700,Dealer
8255,6,63000,Dealer
8256,5,53044,Dealer
8257,5,49000,Dealer
8258,5,46774,Dealer
8259,4,52377,Dealer
8260,5,52062,Dealer
8261,5,14479,Dealer
8262,3,22000,Dealer
8263,4,41000,Dealer
8264,3,19000,Dealer
8265,3,24265,Dealer
8266,2,12000,Dealer
8267,5,20040,Dealer
8268,4,41615,Dealer
8269,4,30000,Dealer
8270,6,55937,Dealer
8271,5,44480,Dealer
8272,6,19567,Dealer
8273,5,30412,Dealer
8274,6,67000,Dealer
8275,3,72000,Dealer
8276,3,18000,Individual
8277,4,15000,Individual
8278,3,30000,Individual
8279,5,10000,Individual
8280,4,19000,Individual
8281,4,10000,Individual
8282,5,15000,Individual
8283,4,26000,Individual
8284,5,18000,Individual
8285,2,5000,Individual
8286,4,26000,Individual
8287,6,51000,Individual
8288,4,20000,Individual
8289,5,26000,Individual
8290,5,50000,Individual
8291,6,64000,Individual
8292,5,30000,Individual
8293,4,35000,Individual
8294,5,40000,Individual
8295,6,64000,Individual
8296,3,30000,Individual
8297,4,32000,Dealer
8298,5,69000,Dealer
8299,4,41000,Dealer
8300,6,28500,Dealer
8301,5,110000,Individual
8302,2,15000,Dealer
8303,2,12000,Dealer
8304,2,31000,Dealer
8305,2,31000,Dealer
8306,2,25000,Dealer
8307,1,10000,Dealer
8308,2,9500,Dealer
8309,2,28600,Individual
8310,2,18700,Individual
8311,2,20000,Individual
8312,8,59000,Dealer
8313,4,46000,Dealer
8314,5,49349,Dealer
8315,5,83000,Individual
8316,9,100000,Individual
8317,7,100000,Individual
8318,8,90000,Individual
8319,6,60000,Individual
8320,5,35000,Individual
8321,9,70000,Individual
8322,2,5700,Dealer
8323,3,24000,Dealer
8324,4,21000,Dealer
8325,2,26000,Dealer
8326,4,27724,Dealer
8327,4,44500,Dealer
8328,3,19000,Dealer
8329,3,19000,Dealer
8330,3,19790,Dealer
8331,3,33000,Dealer
8332,3,22000,Dealer
8333,3,17000,Dealer
8334,4,6000,Dealer
8335,4,34000,Dealer
8336,3,15799,Dealer
8337,4,36000,Dealer
8338,4,34250,Dealer
8339,2,10000,Dealer
8340,4,34000,Dealer
8341,4,13420,Dealer
8342,3,10000,Dealer
8343,4,25656,Dealer
8344,4,35000,Dealer
8345,3,32547,Dealer
8346,4,5000,Dealer
8347,4,79000,Dealer
8348,4,15200,Dealer
8349,4,22500,Dealer
8350,2,23500,Dealer
8351,2,25000,Individual
8352,4,10000,Individual
8353,4,20000,Individual
8354,3,19000,Individual
8355,3,13000,Individual
8356,1,5000,Individual
8357,1,5000,Individual
8358,4,25000,Individual
8359,2,13500,Individual
8360,4,15000,Individual
8361,2,30000,Individual
8362,4,15000,Individual
8363,4,20000,Individual
8364,4,68000,Individual
8365,3,40000,Individual
8366,4,80000,Individual
8367,3,18823,Trustmark Dealer
8368,6,35213,Dealer
8369,6,67000,Dealer
8370,7,57212,Dealer
8371,5,37962,Dealer
8372,3,49000,Dealer
8373,4,37000,Dealer
8374,5,43000,Dealer
8375,4,24000,Dealer
8376,5,68000,Dealer
8377,3,48000,Dealer
8378,4,56244,Dealer
8379,3,55373,Dealer
8380,5,65000,Dealer
8381,4,25000,Dealer
8382,3,54695,Dealer
8383,5,57000,Dealer
8384,5,64000,Dealer
8385,3,25645,Dealer
8386,5,62000,Dealer
8387,5,54000,Dealer
8388,4,35000,Dealer
8389,6,85000,Dealer
8390,6,64000,Dealer
8391,6,72000,Dealer
8392,7,75000,Dealer
8393,7,64000,Dealer
8394,7,75000,Dealer
8395,5,86000,Dealer
8396,5,73251,Dealer
8397,6,51000,Dealer
8398,7,81000,Dealer
8399,5,57437,Dealer
8400,4,89000,Dealer
8401,5,50000,Dealer
8402,4,27550,Dealer
8403,3,35575,Dealer
8404,6,72000,Dealer
8405,5,32959,Dealer
8406,3,39000,Dealer
8407,5,50000,Dealer
8408,5,52000,Dealer
8409,6,25000,Dealer
8410,5,28000,Dealer
8411,5,70100,Dealer
8412,4,29599,Dealer
8413,5,70800,Dealer
8414,4,39000,Dealer
8415,6,66392,Dealer
8416,5,48000,Dealer
8417,4,34000,Dealer
8418,7,64000,Dealer
8419,6,48300,Dealer
8420,3,69000,Dealer
8421,7,49000,Dealer
8422,6,99332,Dealer
8423,4,34000,Dealer
8424,4,65609,Dealer
8425,6,56000,Dealer
8426,6,39838,Dealer
8427,6,31000,Dealer
8428,6,70000,Dealer
8429,6,84475,Dealer
8430,6,76430,Dealer
8431,6,74000,Dealer
8432,4,17335,Dealer
8433,5,34000,Dealer
8434,3,13000,Dealer
8435,5,77000,Dealer
8436,2,3500,Dealer
8437,4,35000,Dealer
8438,6,109555,Dealer
8439,6,80131,Dealer
8440,6,78000,Dealer
8441,6,63239,Dealer
8442,6,47000,Dealer
8443,9,74508,Dealer
8444,2,15500,Dealer
8445,2,16000,Dealer
8446,6,94532,Dealer
8447,7,69000,Dealer
8448,6,56490,Dealer
8449,6,58000,Dealer
8450,6,52000,Dealer
8451,6,60000,Dealer
8452,3,15000,Individual
8453,5,70000,Individual
8454,5,50000,Individual
8455,5,20000,Individual
8456,5,30000,Individual
8457,6,35000,Individual
8458,5,55000,Individual
8459,7,60000,Individual
8460,6,70000,Individual
8461,5,50000,Individual
8462,6,30000,Individual
8463,5,70000,Individual
8464,3,25000,Individual
8465,6,190000,Individual
8466,5,85000,Individual
8467,4,60000,Individual
8468,5,90000,Individual
8469,3,70000,Individual
8470,5,50000,Individual
8471,3,60000,Individual
8472,7,100000,Individual
8473,3,104000,Individual
8474,3,50000,Individual
8475,5,70000,Individual
8476,7,60000,Individual
8477,6,90000,Individual
8478,7,100000,Individual
8479,6,70000,Individual
8480,6,120000,Individual
8481,6,80000,Individual
8482,7,90000,Individual
8483,6,41139,Individual
8484,6,90000,Individual
8485,6,80000,Individual
8486,5,60000,Individual
8487,4,70000,Individual
8488,5,110000,Individual
8489,4,90000,Individual
8490,6,175000,Individual
8491,7,40000,Individual
8492,3,90000,Individual
8493,6,90000,Individual
8494,7,25000,Individual
8495,3,18800,Individual
8496,3,10000,Individual
8497,5,64000,Individual
8498,5,100000,Individual
8499,4,110000,Individual
8500,4,47000,Individual
8501,4,65000,Individual
8502,5,91000,Individual
8503,3,38000,Individual
8504,5,20000,Individual
8505,3,35000,Individual
8506,3,72500,Individual
8507,5,68000,Individual
8508,5,60000,Individual
8509,4,70000,Individual
8510,3,38000,Individual
8511,6,60000,Individual
8512,4,80000,Individual
8513,3,30000,Individual
8514,7,100000,Individual
8515,7,60000,Individual
8516,6,80000,Individual
8517,6,90000,Individual
8518,7,120000,Individual
8519,6,70000,Individual
8520,5,30000,Individual
8521,3,114252,Individual
8522,4,60000,Individual
8523,4,30000,Individual
8524,6,120000,Individual
8525,6,150000,Individual
8526,6,70000,Individual
8527,4,64000,Individual
8528,6,50000,Individual
8529,3,40000,Individual
8530,4,110000,Individual
8531,3,35000,Individual
8532,6,48000,Individual
8533,6,64000,Individual
8534,7,70000,Individual
8535,6,70000,Individual
8536,4,35000,Individual
8537,6,80000,Individual
8538,6,70000,Individual
8539,6,18000,Individual
8540,4,120000,Individual
8541,4,54000,Individual
8542,5,60000,Individual
8543,7,44000,Individual
8544,5,106000,Individual
8545,4,52000,Individual
8546,5,64500,Individual
8547,3,32300,Individual
8548,5,57000,Individual
8549,6,50000,Individual
8550,7,66000,Individual
8551,4,89823,Trustmark Dealer
8552,5,39993,Dealer
8553,2,4717,Dealer
8554,2,25000,Dealer
8555,1,12000,Dealer
8556,3,40079,Dealer
8557,2,28366,Dealer
8558,5,33000,Dealer
8559,2,10250,Dealer
8560,2,17000,Dealer
8561,2,8000,Dealer
8562,3,10000,Dealer
8563,5,41200,Dealer
8564,2,11000,Dealer
8565,5,51000,Dealer
8566,8,38872,Dealer
8567,2,9800,Dealer
8568,5,48000,Dealer
8569,1,3000,Dealer
8570,2,45000,Dealer
8571,6,29428,Dealer
8572,3,17511,Dealer
8573,2,14000,Dealer
8574,3,20000,Dealer
8575,3,17000,Dealer
8576,2,19000,Dealer
8577,3,6905,Dealer
8578,2,20000,Dealer
8579,3,10000,Dealer
8580,3,20672,Dealer
8581,3,17362,Dealer
8582,3,20833,Dealer
8583,7,81747,Dealer
8584,2,8760,Dealer
8585,8,70400,Dealer
8586,6,42012,Dealer
8587,2,10000,Individual
8588,1,1800,Individual
8589,2,23000,Individual
8590,2,8345,Individual
8591,2,20000,Individual
8592,1,10000,Individual
8593,2,5000,Individual
8594,2,5000,Individual
8595,2,7000,Individual
8596,2,12000,Individual
8597,2,30000,Individual
8598,2,16000,Individual
8599,2,2000,Individual
8600,2,7917,Individual
8601,2,10000,Individual
8602,2,2000,Individual
8603,2,5000,Individual
8604,3,25000,Individual
8605,2,35000,Individual
8606,2,8700,Individual
8607,3,10000,Individual
8608,2,6399,Trustmark Dealer
8609,7,48242,Dealer
8610,9,65000,Dealer
8611,9,73000,Dealer
8612,9,67000,Dealer
8613,7,68880,Dealer
8614,8,42406,Dealer
8615,7,96000,Dealer
8616,7,48148,Dealer
8617,7,55000,Dealer
8618,6,44000,Dealer
8619,6,55000,Dealer
8620,7,85321,Dealer
8621,6,44000,Dealer
8622,7,48000,Dealer
8623,8,57001,Dealer
8624,9,58000,Dealer
8625,6,84000,Dealer
8626,9,67000,Dealer
8627,7,77000,Dealer
8628,6,78368,Dealer
8629,8,81754,Dealer
8630,9,74675,Dealer
8631,8,94000,Dealer
8632,6,51000,Individual
8633,6,110000,Individual
8634,6,50000,Individual
8635,9,120000,Individual
8636,6,133000,Individual
8637,9,120000,Individual
8638,9,90000,Individual
8639,9,90000,Individual
8640,6,90000,Individual
8641,6,90000,Individual
8642,6,80000,Individual
8643,8,90000,Individual
8644,9,120000,Individual
8645,9,50000,Individual
8646,6,70000,Individual
8647,9,140000,Individual
8648,7,35000,Individual
8649,6,120000,Individual
8650,8,120000,Individual
8651,7,70000,Individual
8652,6,150000,Individual
8653,7,25000,Individual
8654,8,55000,Dealer
8655,4,52000,Dealer
8656,8,57000,Dealer
8657,7,62000,Dealer
8658,9,40000,Dealer
8659,6,85000,Dealer
8660,7,94343,Dealer
8661,10,71000,Dealer
8662,9,76000,Dealer
8663,2,18000,Dealer
8664,3,40000,Dealer
8665,8,76000,Dealer
8666,7,66266,Dealer
8667,9,56328,Dealer
8668,6,72000,Dealer
8669,6,90000,Dealer
8670,2,47527,Dealer
8671,8,63786,Dealer
8672,8,70000,Dealer
8673,8,62000,Dealer
8674,6,72000,Dealer
8675,3,32000,Dealer
8676,5,48000,Dealer
8677,9,52253,Dealer
8678,7,71000,Dealer
8679,8,105000,Dealer
8680,3,53000,Dealer
8681,9,23000,Dealer
8682,11,97845,Dealer
8683,8,63000,Dealer
8684,8,191542,Dealer
8685,8,63000,Dealer
8686,2,31800,Dealer
8687,8,34000,Dealer
8688,8,70175,Dealer
8689,6,45000,Dealer
8690,9,63817,Dealer
8691,5,15000,Dealer
8692,7,50000,Dealer
8693,7,70000,Dealer
8694,8,80849,Dealer
8695,8,65001,Dealer
8696,8,64735,Dealer
8697,3,46432,Dealer
8698,9,98000,Dealer
8699,9,43000,Dealer
8700,4,68678,Dealer
8701,9,69000,Dealer
8702,2,15000,Dealer
8703,9,70000,Dealer
8704,3,38000,Dealer
8705,7,69500,Dealer
8706,8,33000,Dealer
8707,8,65000,Dealer
8708,3,25000,Dealer
8709,8,90000,Individual
8710,7,100000,Individual
8711,8,110000,Individual
8712,8,130000,Individual
8713,8,167200,Individual
8714,8,70000,Individual
8715,8,131000,Individual
8716,8,90000,Individual
8717,2,40000,Individual
8718,2,50000,Individual
8719,9,60000,Individual
8720,9,155000,Individual
8721,9,40000,Individual
8722,2,40000,Individual
8723,2,10000,Individual
8724,3,40000,Individual
8725,3,12500,Individual
8726,9,80000,Individual
8727,2,15000,Individual
8728,8,57692,Individual
8729,8,65000,Individual
8730,8,100000,Individual
8731,7,80000,Individual
8732,8,70000,Individual
8733,8,90000,Individual
8734,3,90000,Individual
8735,2,21280,Dealer
8736,2,35000,Individual
8737,2,25000,Individual
8738,4,72000,Dealer
8739,4,56100,Dealer
8740,2,30000,Individual
8741,2,24500,Individual
8742,8,60000,Dealer
8743,5,56000,Dealer
8744,8,187420,Dealer
8745,8,80000,Dealer
8746,7,72859,Dealer
8747,7,127731,Dealer
8748,7,119000,Dealer
8749,7,79000,Dealer
8750,7,72372,Dealer
8751,6,58000,Dealer
8752,4,79000,Dealer
8753,8,61034,Dealer
8754,8,55000,Dealer
8755,8,74000,Dealer
8756,8,74000,Dealer
8757,9,48475,Dealer
8758,8,74840,Dealer
8759,7,42000,Dealer
8760,5,48782,Dealer
8761,5,56829,Dealer
8762,7,40000,Individual
8763,9,40000,Individual
8764,6,92457,Individual
8765,8,197000,Individual
8766,8,39000,Individual
8767,9,110000,Individual
8768,8,120000,Individual
8769,8,129500,Individual
8770,9,90000,Individual
8771,8,90000,Individual
8772,6,120000,Individual
8773,8,101000,Individual
8774,8,90000,Individual
8775,6,72000,Individual
8776,6,100000,Individual
8777,9,100000,Individual
8778,7,120000,Individual
8779,8,38000,Individual
8780,8,37900,Dealer
8781,9,68000,Dealer
8782,9,49000,Dealer
8783,8,48000,Dealer
8784,9,53000,Dealer
8785,8,50000,Individual
8786,8,96000,Individual
8787,7,80000,Individual
8788,8,89000,Individual
8789,9,58000,Dealer
8790,12,76000,Dealer
8791,9,45000,Dealer
8792,9,46967,Dealer
8793,9,40383,Dealer
8794,9,57000,Dealer
8795,10,80000,Individual
8796,7,51000,Dealer
8797,7,68000,Dealer
8798,6,65817,Dealer
8799,5,54162,Dealer
8800,6,61500,Dealer
8801,7,62051,Dealer
8802,6,61000,Dealer
8803,7,111056,Dealer
8804,7,72103,Dealer
8805,7,53000,Dealer
8806,7,59400,Dealer
8807,6,68314,Dealer
8808,2,30126,Dealer
8809,7,64341,Dealer
8810,6,60202,Dealer
8811,4,75000,Dealer
8812,6,117089,Dealer
8813,7,37151,Dealer
8814,7,31993,Dealer
8815,7,78000,Dealer
8816,7,59000,Dealer
8817,7,49753,Dealer
8818,7,36000,Dealer
8819,7,56000,Dealer
8820,7,80000,Dealer
8821,7,132220,Dealer
8822,5,72168,Dealer
8823,6,23000,Dealer
8824,6,42000,Dealer
8825,6,58000,Dealer
8826,3,52000,Dealer
8827,6,54000,Dealer
8828,6,95000,Dealer
8829,7,78000,Dealer
8830,6,64979,Dealer
8831,10,120000,Individual
8832,6,100000,Individual
8833,7,56000,Individual
8834,6,40000,Individual
8835,6,96000,Individual
8836,6,47000,Individual
8837,6,120000,Individual
8838,6,90000,Individual
8839,7,40000,Individual
8840,6,70000,Individual
8841,7,50000,Individual
8842,8,62000,Dealer
8843,8,80000,Dealer
8844,7,60000,Dealer
8845,7,37000,Dealer
8846,7,64532,Dealer
8847,6,70553,Dealer
8848,7,38000,Dealer
8849,6,75911,Dealer
8850,7,86000,Dealer
8851,8,69141,Dealer
8852,7,72569,Dealer
8853,7,77984,Dealer
8854,8,92000,Dealer
8855,8,81000,Dealer
8856,8,233000,Dealer
8857,6,16000,Dealer
8858,7,102719,Dealer
8859,6,73389,Dealer
8860,8,94000,Dealer
8861,8,70222,Dealer
8862,8,60000,Dealer
8863,8,110000,Dealer
8864,7,89755,Dealer
8865,7,80000,Dealer
8866,7,49000,Dealer
8867,7,81000,Dealer
8868,8,74000,Dealer
8869,7,95000,Dealer
8870,7,65238,Dealer
8871,7,54000,Dealer
8872,6,720000,Dealer
8873,7,40000,Dealer
8874,7,80000,Dealer
8875,6,31700,Dealer
8876,8,60000,Dealer
8877,8,71000,Dealer
8878,5,55000,Dealer
8879,7,80900,Dealer
8880,3,74435,Dealer
8881,7,38125,Dealer
8882,6,50000,Dealer
8883,7,64000,Dealer
8884,7,104643,Dealer
8885,6,58000,Dealer
8886,8,49217,Dealer
8887,8,47754,Dealer
8888,7,62091,Dealer
8889,8,47000,Dealer
8890,7,81360,Dealer
8891,7,65554,Dealer
8892,7,68111,Dealer
8893,7,90000,Dealer
8894,8,67234,Dealer
8895,8,89005,Dealer
8896,7,43000,Dealer
8897,8,55000,Dealer
8898,6,46000,Dealer
8899,7,58000,Dealer
8900,8,47000,Dealer
8901,7,62000,Dealer
8902,7,58000,Dealer
8903,7,57000,Dealer
8904,8,64000,Dealer
8905,7,71425,Dealer
8906,8,88000,Dealer
8907,7,104859,Dealer
8908,7,58000,Dealer
8909,7,56017,Dealer
8910,7,58100,Dealer
8911,8,57000,Dealer
8912,8,68281,Dealer
8913,8,60000,Dealer
8914,7,78000,Dealer
8915,6,57000,Dealer
8916,7,150000,Individual
8917,7,65597,Trustmark Dealer
8918,14,44621,Dealer
8919,15,57526,Dealer
8920,16,90000,Individual
8921,7,67300,Dealer
8922,4,42000,Dealer
8923,7,67000,Dealer
8924,8,62000,Dealer
8925,10,88000,Dealer
8926,9,87000,Dealer
8927,5,54000,Dealer
8928,9,66259,Dealer
8929,10,68000,Dealer
8930,11,97845,Dealer
8931,5,88098,Dealer
8932,9,79975,Dealer
8933,3,26830,Dealer
8934,6,75000,Dealer
8935,8,30000,Dealer
8936,9,72200,Dealer
8937,7,75000,Dealer
8938,3,53861,Dealer
8939,10,111000,Dealer
8940,9,76950,Dealer
8941,9,115777,Dealer
8942,5,81984,Dealer
8943,8,77000,Dealer
8944,10,70000,Dealer
8945,5,78000,Dealer
8946,9,70000,Dealer
8947,8,58000,Dealer
8948,6,52900,Dealer
8949,9,42000,Dealer
8950,7,63000,Dealer
8951,6,60000,Dealer
8952,9,64198,Dealer
8953,10,78000,Dealer
8954,10,30680,Dealer
8955,9,84000,Dealer
8956,10,78000,Dealer
8957,9,94000,Dealer
8958,6,24000,Dealer
8959,9,73000,Dealer
8960,6,98000,Dealer
8961,10,77590,Dealer
8962,9,53000,Dealer
8963,10,32241,Dealer
8964,10,160000,Individual
8965,9,120000,Individual
8966,11,90000,Individual
8967,9,134000,Individual
8968,11,102000,Individual
8969,10,100000,Individual
8970,10,110000,Individual
8971,9,100000,Individual
8972,10,50000,Individual
8973,9,100000,Individual
8974,9,108000,Individual
8975,9,90000,Individual
8976,9,77000,Individual
8977,11,78000,Individual
8978,9,113000,Individual
8979,11,78500,Individual
8980,11,110000,Individual
8981,5,66000,Dealer
8982,12,50000,Dealer
8983,10,66000,Dealer
8984,10,58000,Dealer
8985,3,58001,Dealer
8986,11,42000,Dealer
8987,11,68000,Dealer
8988,12,53000,Dealer
